id,tweet_url,created_at,user_screen_name,text,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
917102121329315841,https://twitter.com/friskeyp/status/917102121329315841,Sun Oct 08 18:59:19 +0000 2017,friskeyp,Corker Calls White House `Day Care Center' After Trump Rant @SenBobCorker is talking TRUTH-Trump IS an embarrassment https://t.co/CKa3tMsHHX,,,,https://www.bloomberg.com/politics/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",150466240,Tue Jun 01 00:51:01 +0000 2010,False,"CPA, retired CFO. Interested in business, financial literacy, investing, and senior financial interests. Interested in enhancing my role as ""citizen"".",13227,406,1235,21,USA,Public School=Chance,18697,Central Time (US & Canada),,False
917111179578793984,https://twitter.com/Grampuseelfry_E/status/917111179578793984,Sun Oct 08 19:35:18 +0000 2017,Grampuseelfry_E,@stop_madness5 Same as fawning over Obama`s words?  I heard too many things from him that made him my enemy.  Trump… https://t.co/XP0iGrPqtZ,,,,https://twitter.com/i/web/status/917111179578793984,0,stop_madness5,917007375185399808,17697644,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",776854582110457856,Fri Sep 16 18:45:40 +0000 2016,False,🌶️🔥😍 N Murica!,43,69,254,8,"California, USA",Linwood Howell,12363,Pacific Time (US & Canada),,False
917120347572498432,https://twitter.com/MrBudSmith/status/917120347572498432,Sun Oct 08 20:11:44 +0000 2017,MrBudSmith,Corker Calls White House `Day Care Center' After Trump Rant #DemForce  https://t.co/74DoTUeYxw,,DemForce,,https://www.bloomberg.com/news/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run?cmpid=socialflow-twitter-business&utm_content=business&utm_campaign=socialflow-organic&utm_source=twitter&utm_medium=social,0,,,,en,,False,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",525925642,Fri Mar 16 01:37:01 +0000 2012,False,Member of #DemForce - DM @HoneyDemForce To Join 📍Obamacrat 📍 Hillary Fan 📍 Family Man 📍 Progressive 📍 I don't feed the trolls - I block them,162,12515,9261,70,,Buddy #DemForce,11553,Eastern Time (US & Canada),,False
917137471691018240,https://twitter.com/wambishi/status/917137471691018240,Sun Oct 08 21:19:47 +0000 2017,wambishi,Corker Calls White House `Day Care Center' After Trump Rant https://t.co/bs1johEUqm via @bpolitics,,,,https://www.bloomberg.com/politics/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",857232703,Tue Oct 02 00:11:56 +0000 2012,False,"""Oh, uh, there won't be any money, but when you die, on your deathbed, you will receive total consciousness."" So I got that goin' for me, which is nice.",3108,125,162,8,Pennsylvania,T-Bone Walker,7745,Pacific Time (US & Canada),,False
917143015889817600,https://twitter.com/IceBlueSun/status/917143015889817600,Sun Oct 08 21:41:49 +0000 2017,IceBlueSun,"LOL

Corker Calls White House `Day Care Center' https://t.co/8FjTjwUtjz via @bpolitics",,,,https://www.bloomberg.com/politics/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,True,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",41909487,Fri May 22 21:51:45 +0000 2009,False,"Tea Leaf Reader, Bagholder, Pragmatic Pacifist, Centrist, Humanity Advocate, Only watch PBS, Bloomberg #WatchMorePBS #BoycottCNN #BoycottFoxNew #EndWhatAboutism",8128,109,101,4,"New Jersey, USA",Dennis,6511,Central Time (US & Canada),,False
917160673653809159,https://twitter.com/Greene_Thoughts/status/917160673653809159,Sun Oct 08 22:51:59 +0000 2017,Greene_Thoughts,"Wonder if they have any commonality w ISIS?
`White Supremacists Return to ... Chanting, ‘Russia is Our Friend’ 
https://t.co/pXiGzPJPM7",,,,http://thebea.st/2z5PMos?source=twitter&via=desktop,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",992349470,Thu Dec 06 04:11:04 +0000 2012,False,"Contemporary Polymath: Seeking Truth, Awareness of Falsehood, and Recognizing Insightful Keystones.",54,580,2717,93,,John Greene,36678,Eastern Time (US & Canada),,False
917181873775931392,https://twitter.com/kamranvelizada/status/917181873775931392,Mon Oct 09 00:16:13 +0000 2017,kamranvelizada,@Samir_Madani US segregates itself from every Mideast countries (except İsrael) and I think that`s not a smart move… https://t.co/KvWkxjnvnW,,,,https://twitter.com/i/web/status/917181873775931392,0,Samir_Madani,917179365598941185,317643185,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1657537459,Fri Aug 09 11:09:26 +0000 2013,False,Esquire,349,155,121,3,Baku,Kamran Velizade,2548,Pacific Time (US & Canada),,False
917189901765967873,https://twitter.com/Germantownrunne/status/917189901765967873,Mon Oct 09 00:48:07 +0000 2017,Germantownrunne,"@the_americanuck: `The Resistance,’ Raising Big Money, Upends Liberal Politics https://t.co/2jClxzEe9q",,,,https://nyti.ms/2yOUJRL,0,the_americanuck,,728713560029683712,en,"Maryland, USA",False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14437333,Fri Apr 18 20:50:18 +0000 2008,False,All-around good guy. #Father to my daughter #AmericaFirst #MAGA🇺🇸 #MCGA🇨🇦 #LGBT🏳️‍🌈 #Libertarian👍 #Runner🏃 #Journalist #Weather #Paranormal🛸 #Foodie,28254,6954,6206,78,"Maryland, USA",🎃Deplorable Dave👻,85266,Eastern Time (US & Canada),,False
917190575278800896,https://twitter.com/Fuerza_Mundial/status/917190575278800896,Mon Oct 09 00:50:48 +0000 2017,Fuerza_Mundial,Corker Calls White House `Day Care Center' After Trump Rant https://t.co/hBDYIYkYUf via @bpolitics,,,,https://www.bloomberg.com/news/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",556340189,Tue Apr 17 22:34:05 +0000 2012,False,"Fuerza Mundial connects grass roots communities, advocates protecting world cultures, fauna, flora. All Our Relations. Human Rights, Arts. Condor y Aguila.",30745,2307,4996,220,"California, USA","Dorinda Moreno, FMG",77881,Pacific Time (US & Canada),,False
917197818145542144,https://twitter.com/morricles/status/917197818145542144,Mon Oct 09 01:19:35 +0000 2017,morricles,Corker Calls White House `Day Care Center' After Trump Rant https://t.co/iEsJd7oSef via @bpolitics,,,,https://www.bloomberg.com/news/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",167667846,Sat Jul 17 05:04:15 +0000 2010,False,"Writer, language lover; grammar-ly aware (not ALWAYS right);  grandkids call me Nana; environmentalist; TV reporter-Phila, Sacto; SF; philanthropic goals.",4253,1354,1582,156,Northern California,Claire Fernanda,22814,Pacific Time (US & Canada),,False
917203652405874688,https://twitter.com/vrai777/status/917203652405874688,Mon Oct 09 01:42:46 +0000 2017,vrai777,"Corker Calls White House `Day Care Center,' Rings Alarm on Trump - Bloomberg https://t.co/XQx6E9PhcK",,,,https://goo.gl/fb/X5TqtD,0,,,,en,,False,0,,,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",23152434,Sat Mar 07 02:13:26 +0000 2009,False,Startup Zealot ☄ archiving best ☯ News & latest⏳Trend #1st ➤ retweet ♻️ ℀ @Verified ℅ Twitter® ⏰ Retweets:endorphins #Tweets⚡Endorsement ❌ Everywhere ▶️ vrai777,17,7859,71,4322,"California, USA",Vi Rai⚡️ (ϑ ℛai),956510,Pacific Time (US & Canada),,False
917217581521498114,https://twitter.com/Ricki2008/status/917217581521498114,Mon Oct 09 02:38:07 +0000 2017,Ricki2008,"Corker Calls White House `Day Care Center,' Rings Alarm on Trump https://t.co/8LFebgiMLb via @bpolitics",,,,https://www.bloomberg.com/news/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18099249,Sat Dec 13 15:04:38 +0000 2008,False,,99,4,12,0,"Vancouver, Canada",Ricki2008,94,Pacific Time (US & Canada),,False
917243721661349894,https://twitter.com/twolilly/status/917243721661349894,Mon Oct 09 04:21:59 +0000 2017,twolilly,"@trytostopJane @KatrinaPierson @parscale @CBSNews @realDonaldTrump I can`t wait for Russia to ""clean up"" loose ends",,,,,0,trytostopJane,916667456520966144,740577509029216257,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",115724853,Fri Feb 19 18:03:20 +0000 2010,False,"small business owner, ex cali liberal, take back our flag. prefer dogs :)
I like really smart people that make me feel stupid, I'm good with that",4669,458,713,6,"Nevada, USA",lil cat🐾🇺🇸,4025,Pacific Time (US & Canada),,False
917262945163210754,https://twitter.com/Sanshi5/status/917262945163210754,Mon Oct 09 05:38:22 +0000 2017,Sanshi5,"Corker Calls White House `Day Care Center,' Rings Alarm on Trump https://t.co/lPRVMVuIbu",,,,https://www.bloomberg.com/politics/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17603616,Mon Nov 24 22:50:43 +0000 2008,False,,6,35,159,0,,Sanshi5,584,Central Time (US & Canada),,False
917331637301526528,https://twitter.com/ownedbyjungkook/status/917331637301526528,Mon Oct 09 10:11:20 +0000 2017,ownedbyjungkook,politics and cnf done (❁´▽`❁),,,,,0,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",794810449887756288,Sat Nov 05 07:55:52 +0000 2016,False,— 당신은 나를 다시 만들었다。 [ #정국 • 141207 ] [ia bc of school],6272,1185,199,12,+63 🇵🇭,"나 그대 손 놓지 않을게, 정국。",11824,Pacific Time (US & Canada),,False
917343702938456065,https://twitter.com/QuailtyOfLife/status/917343702938456065,Mon Oct 09 10:59:16 +0000 2017,QuailtyOfLife,YOU`RE FIRED! https://t.co/ArlFU54xRu,,,,https://twitter.com/realDonaldTrump/status/917341511754436609,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",828410513122004992,Mon Feb 06 01:10:32 +0000 2017,False,"#RegDem,#RSDCPRS patient,Dry humor,jokester to an audience of 1,Crafts of wood,short fuse,#mentalhealth,Trumphater,#CannabisSavesLives,LGBTQ supporter, #FIGHT",3514,433,797,3,United States,Jim,7017,Central Time (US & Canada),,False
917379136770969600,https://twitter.com/mjchlln/status/917379136770969600,Mon Oct 09 13:20:04 +0000 2017,mjchlln,"https://t.co/260Js4p3YC Hear that Trump? Angels are Spanish!! We belong to this world, this world don`t... https://t.co/ThtglNpGtk",,,,https://youtu.be/x8A9Y1Dq_cQ http://fb.me/2hswXr12I,0,,,,en,,False,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",167999279,Sun Jul 18 03:17:39 +0000 2010,False,,193,38,230,0,"South Carolina, USA",Michell Anderson,10252,Pacific Time (US & Canada),,False
917386325648728065,https://twitter.com/LaurieAsseo/status/917386325648728065,Mon Oct 09 13:48:38 +0000 2017,LaurieAsseo,GOP Senator Warns of War Threat at `Day Care Center’ White House https://t.co/4OARfjHCG3,,,,https://www.bloomberg.com/news/articles/2017-10-08/trump-says-tennessee-s-corker-didn-t-have-the-guts-to-run,0,,,,en,,False,0,,,"<a href=""http://www.bloomberg.com/"" rel=""nofollow"">The Bloomberg Terminal</a>",235307346,Fri Jan 07 21:30:05 +0000 2011,False,"I edit Congress, Supreme Court for Bloomberg News",0,159,113,17,Washington D.C.,Laurie Asseo,1014,Central Time (US & Canada),,False
917389623021760512,https://twitter.com/kcfiremike/status/917389623021760512,Mon Oct 09 14:01:45 +0000 2017,kcfiremike,Court again sides with unions in `right to work' dispute https://t.co/ij75UwgLlA via @stltoday,,,,http://www.stltoday.com/news/local/govt-and-politics/court-again-sides-with-unions-in-right-to-work-dispute/article_2fd1ddcb-a18f-56c3-b2eb-9cd271ed4e60.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share,0,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",272554414,Sat Mar 26 19:09:17 +0000 2011,False,"Ret. Firefighter (IAFF),Sales Rep. http://UnionActive.com, 100% Union Website Company E-mail: mike@unionactive.com. Blog: http://kcfiremike.wordpress.com/",3771,1101,1209,36,"Kansas City, Missouri",Michael LaCapra,17124,Central Time (US & Canada),,False
917400918911520770,https://twitter.com/NOD008/status/917400918911520770,Mon Oct 09 14:46:38 +0000 2017,NOD008,U.S. STILL IN `DIPLOMATICALLY-LED' NORTH KOREA EFFORT: MATTIS https://t.co/oWEH1ewDVm,,,https://twitter.com/NOD008/status/917400918911520770/photo/1,,0,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",262230241,Mon Mar 07 16:52:11 +0000 2011,False,"Buy/sell side tried/tested. Chicago raised, NYC trained. Family, wine, lionfish killer, Hawkeyes, Sox & Bears. Long pants, always. Views my own*",1198,2550,931,123,,NOD,24344,Central Time (US & Canada),,False
917401113384706048,https://twitter.com/ZR1Trader/status/917401113384706048,Mon Oct 09 14:47:24 +0000 2017,ZR1Trader,U.S. STILL IN `DIPLOMATICALLY-LED' NORTH KOREA EFFORT: MATTIS https://t.co/i28Jw5O0EV,,,https://twitter.com/ZR1Trader/status/917401113384706048/photo/1,,0,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",24452840,Sat Mar 14 23:51:03 +0000 2009,False,"Free Market Capitalist, Futures Trader, Breaking News. Trying to walk on the razor's edge of NOW. ""All you ever have is the present moment. ""-Tolle",24743,1588,872,84,MN,Zr1Trader,23899,Central Time (US & Canada),,False
917406425885880322,https://twitter.com/Michell02829756/status/917406425885880322,Mon Oct 09 15:08:31 +0000 2017,Michell02829756,"@JoanneLinDC @amnesty Be careful don`t say that out loud, you will give Trump ideas. But they should Sanction Turke… https://t.co/RwnqRhw32i",,,,https://twitter.com/i/web/status/917406425885880322,0,JoanneLinDC,917381809163390977,2290180315,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",798809937203765249,Wed Nov 16 08:48:25 +0000 2016,False,,133,3,19,0,,Michelle Smith,133,Pacific Time (US & Canada),,False
917424621389074432,https://twitter.com/JTiloveTX/status/917424621389074432,Mon Oct 09 16:20:49 +0000 2017,JTiloveTX,First Reading: And then there was one. Democrat Jeffrey Payne launches his `outside the box’ candidacy for governor… https://t.co/M0ByZkzRpZ,,,,https://twitter.com/i/web/status/917424621389074432,0,,,,en,"Austin, TX",False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",498960989,Tue Feb 21 16:24:52 +0000 2012,False,Chief Political Writer. Austin American-Statesman,205,6251,1339,286,"Austin, Texas",jonathantilove,6295,Central Time (US & Canada),,True
